"nuts2_code","year","fertility","EBI","EPI","Clusters"
"BG31",2019,1.90808,0.09314840293941096,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.09314840293941096,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.09314840293941096,0.5189145205346988,"A"
"BG31",2019,1.90808,0.09314840293941096,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.09314840293941096,-0.671342233492238,"B"
"BG31",2019,1.90808,0.09314840293941096,0.4541022641450516,"A"
"BG31",2019,1.90808,0.09314840293941096,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.09314840293941096,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.09314840293941096,0.513870019791071,"A"
"BG31",2019,1.90808,0.09314840293941096,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.09314840293941096,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.09314840293941096,0.5189145205346988,"A"
"BG31",2019,1.90808,0.09314840293941096,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.5727389397599181,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.5727389397599181,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.5727389397599181,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.5727389397599181,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.5727389397599181,0.513870019791071,"C"
"BG31",2019,1.90808,-0.5727389397599181,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.5727389397599181,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.5727389397599181,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.5727389397599181,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.5735464184996251,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.5735464184996251,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.5735464184996251,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.5735464184996251,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.5735464184996251,0.513870019791071,"C"
"BG31",2019,1.90808,-0.5735464184996251,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.5735464184996251,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.5735464184996251,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.5735464184996251,-0.20931998903319493,"D"
"BG31",2019,1.90808,0.08160836380892134,-0.671342233492238,"B"
"BG31",2019,1.90808,0.08160836380892134,0.4541022641450516,"A"
"BG31",2019,1.90808,0.08160836380892134,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.08160836380892134,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.08160836380892134,0.513870019791071,"A"
"BG31",2019,1.90808,0.08160836380892134,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.08160836380892134,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.08160836380892134,0.5189145205346988,"A"
"BG31",2019,1.90808,0.08160836380892134,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.08080088506921435,-0.671342233492238,"B"
"BG31",2019,1.90808,0.08080088506921435,0.4541022641450516,"A"
"BG31",2019,1.90808,0.08080088506921435,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.08080088506921435,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.08080088506921435,0.513870019791071,"A"
"BG31",2019,1.90808,0.08080088506921435,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.08080088506921435,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.08080088506921435,0.5189145205346988,"A"
"BG31",2019,1.90808,0.08080088506921435,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.7474957065082504,-0.671342233492238,"B"
"BG31",2019,1.90808,0.7474957065082504,0.4541022641450516,"A"
"BG31",2019,1.90808,0.7474957065082504,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.7474957065082504,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.7474957065082504,0.513870019791071,"A"
"BG31",2019,1.90808,0.7474957065082504,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.7474957065082504,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.7474957065082504,0.5189145205346988,"A"
"BG31",2019,1.90808,0.7474957065082504,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.7474957065082504,-0.671342233492238,"B"
"BG31",2019,1.90808,0.7474957065082504,0.4541022641450516,"A"
"BG31",2019,1.90808,0.7474957065082504,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.7474957065082504,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.7474957065082504,0.513870019791071,"A"
"BG31",2019,1.90808,0.7474957065082504,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.7474957065082504,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.7474957065082504,0.5189145205346988,"A"
"BG31",2019,1.90808,0.7474957065082504,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.08160836380892134,-0.671342233492238,"B"
"BG31",2019,1.90808,0.08160836380892134,0.4541022641450516,"A"
"BG31",2019,1.90808,0.08160836380892134,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.08160836380892134,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.08160836380892134,0.513870019791071,"A"
"BG31",2019,1.90808,0.08160836380892134,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.08160836380892134,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.08160836380892134,0.5189145205346988,"A"
"BG31",2019,1.90808,0.08160836380892134,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.08080088506921435,-0.671342233492238,"B"
"BG31",2019,1.90808,0.08080088506921435,0.4541022641450516,"A"
"BG31",2019,1.90808,0.08080088506921435,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.08080088506921435,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.08080088506921435,0.513870019791071,"A"
"BG31",2019,1.90808,0.08080088506921435,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.08080088506921435,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.08080088506921435,0.5189145205346988,"A"
"BG31",2019,1.90808,0.08080088506921435,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.3951247411160815,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.3951247411160815,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.3951247411160815,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.3951247411160815,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.3951247411160815,0.513870019791071,"C"
"BG31",2019,1.90808,-0.3951247411160815,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.3951247411160815,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.3951247411160815,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.3951247411160815,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.39593221985578847,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.39593221985578847,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.39593221985578847,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.39593221985578847,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.39593221985578847,0.513870019791071,"C"
"BG31",2019,1.90808,-0.39593221985578847,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.39593221985578847,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.39593221985578847,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.39593221985578847,-0.20931998903319493,"D"
"BG31",2019,1.90808,0.2707626015832475,-0.671342233492238,"B"
"BG31",2019,1.90808,0.2707626015832475,0.4541022641450516,"A"
"BG31",2019,1.90808,0.2707626015832475,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.2707626015832475,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.2707626015832475,0.513870019791071,"A"
"BG31",2019,1.90808,0.2707626015832475,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.2707626015832475,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.2707626015832475,0.5189145205346988,"A"
"BG31",2019,1.90808,0.2707626015832475,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.2707626015832475,-0.671342233492238,"B"
"BG31",2019,1.90808,0.2707626015832475,0.4541022641450516,"A"
"BG31",2019,1.90808,0.2707626015832475,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.2707626015832475,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.2707626015832475,0.513870019791071,"A"
"BG31",2019,1.90808,0.2707626015832475,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.2707626015832475,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.2707626015832475,0.5189145205346988,"A"
"BG31",2019,1.90808,0.2707626015832475,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.3951247411160815,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.3951247411160815,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.3951247411160815,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.3951247411160815,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.3951247411160815,0.513870019791071,"C"
"BG31",2019,1.90808,-0.3951247411160815,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.3951247411160815,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.3951247411160815,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.3951247411160815,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.39593221985578847,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.39593221985578847,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.39593221985578847,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.39593221985578847,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.39593221985578847,0.513870019791071,"C"
"BG31",2019,1.90808,-0.39593221985578847,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.39593221985578847,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.39593221985578847,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.39593221985578847,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.5537723512506763,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.5537723512506763,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.5537723512506763,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.5537723512506763,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.5537723512506763,0.513870019791071,"C"
"BG31",2019,1.90808,-0.5537723512506763,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.5537723512506763,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.5537723512506763,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.5537723512506763,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.5545798299903832,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.5545798299903832,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.5545798299903832,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.5545798299903832,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.5545798299903832,0.513870019791071,"C"
"BG31",2019,1.90808,-0.5545798299903832,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.5545798299903832,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.5545798299903832,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.5545798299903832,-0.20931998903319493,"D"
"BG31",2019,1.90808,0.11211499144865267,-0.671342233492238,"B"
"BG31",2019,1.90808,0.11211499144865267,0.4541022641450516,"A"
"BG31",2019,1.90808,0.11211499144865267,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.11211499144865267,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.11211499144865267,0.513870019791071,"A"
"BG31",2019,1.90808,0.11211499144865267,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.11211499144865267,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.11211499144865267,0.5189145205346988,"A"
"BG31",2019,1.90808,0.11211499144865267,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.11211499144865267,-0.671342233492238,"B"
"BG31",2019,1.90808,0.11211499144865267,0.4541022641450516,"A"
"BG31",2019,1.90808,0.11211499144865267,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.11211499144865267,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.11211499144865267,0.513870019791071,"A"
"BG31",2019,1.90808,0.11211499144865267,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.11211499144865267,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.11211499144865267,0.5189145205346988,"A"
"BG31",2019,1.90808,0.11211499144865267,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.5537723512506763,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.5537723512506763,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.5537723512506763,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.5537723512506763,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.5537723512506763,0.513870019791071,"C"
"BG31",2019,1.90808,-0.5537723512506763,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.5537723512506763,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.5537723512506763,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.5537723512506763,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.5545798299903832,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.5545798299903832,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.5545798299903832,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.5545798299903832,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.5545798299903832,0.513870019791071,"C"
"BG31",2019,1.90808,-0.5545798299903832,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.5545798299903832,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.5545798299903832,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.5545798299903832,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.731781687155122,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.731781687155122,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.731781687155122,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.731781687155122,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.731781687155122,0.513870019791071,"C"
"BG31",2019,1.90808,-0.731781687155122,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.731781687155122,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.731781687155122,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.731781687155122,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.732589165894829,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.732589165894829,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.732589165894829,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.732589165894829,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.732589165894829,0.513870019791071,"C"
"BG31",2019,1.90808,-0.732589165894829,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.732589165894829,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.732589165894829,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.732589165894829,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.06589434445579301,-0.671342233492238,"B"
"BG31",2019,1.90808,-0.06589434445579301,0.4541022641450516,"A"
"BG31",2019,1.90808,-0.06589434445579301,-0.2741322454228421,"B"
"BG31",2019,1.90808,-0.06589434445579301,-0.6115744778462184,"B"
"BG31",2019,1.90808,-0.06589434445579301,0.513870019791071,"A"
"BG31",2019,1.90808,-0.06589434445579301,-0.21436448977682265,"B"
"BG31",2019,1.90808,-0.06589434445579301,-0.6065299771025908,"B"
"BG31",2019,1.90808,-0.06589434445579301,0.5189145205346988,"A"
"BG31",2019,1.90808,-0.06589434445579301,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.06589434445579301,-0.671342233492238,"B"
"BG31",2019,1.90808,-0.06589434445579301,0.4541022641450516,"A"
"BG31",2019,1.90808,-0.06589434445579301,-0.2741322454228421,"B"
"BG31",2019,1.90808,-0.06589434445579301,-0.6115744778462184,"B"
"BG31",2019,1.90808,-0.06589434445579301,0.513870019791071,"A"
"BG31",2019,1.90808,-0.06589434445579301,-0.21436448977682265,"B"
"BG31",2019,1.90808,-0.06589434445579301,-0.6065299771025908,"B"
"BG31",2019,1.90808,-0.06589434445579301,0.5189145205346988,"A"
"BG31",2019,1.90808,-0.06589434445579301,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.731781687155122,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.731781687155122,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.731781687155122,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.731781687155122,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.731781687155122,0.513870019791071,"C"
"BG31",2019,1.90808,-0.731781687155122,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.731781687155122,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.731781687155122,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.731781687155122,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.732589165894829,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.732589165894829,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.732589165894829,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.732589165894829,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.732589165894829,0.513870019791071,"C"
"BG31",2019,1.90808,-0.732589165894829,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.732589165894829,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.732589165894829,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.732589165894829,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.17503328695675563,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.17503328695675563,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.17503328695675563,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.17503328695675563,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.17503328695675563,0.513870019791071,"C"
"BG31",2019,1.90808,-0.17503328695675563,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.17503328695675563,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.17503328695675563,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.17503328695675563,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.17584076569646262,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.17584076569646262,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.17584076569646262,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.17584076569646262,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.17584076569646262,0.513870019791071,"C"
"BG31",2019,1.90808,-0.17584076569646262,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.17584076569646262,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.17584076569646262,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.17584076569646262,-0.20931998903319493,"D"
"BG31",2019,1.90808,0.49085405574257335,-0.671342233492238,"B"
"BG31",2019,1.90808,0.49085405574257335,0.4541022641450516,"A"
"BG31",2019,1.90808,0.49085405574257335,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.49085405574257335,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.49085405574257335,0.513870019791071,"A"
"BG31",2019,1.90808,0.49085405574257335,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.49085405574257335,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.49085405574257335,0.5189145205346988,"A"
"BG31",2019,1.90808,0.49085405574257335,-0.20931998903319493,"B"
"BG31",2019,1.90808,0.49085405574257335,-0.671342233492238,"B"
"BG31",2019,1.90808,0.49085405574257335,0.4541022641450516,"A"
"BG31",2019,1.90808,0.49085405574257335,-0.2741322454228421,"B"
"BG31",2019,1.90808,0.49085405574257335,-0.6115744778462184,"B"
"BG31",2019,1.90808,0.49085405574257335,0.513870019791071,"A"
"BG31",2019,1.90808,0.49085405574257335,-0.21436448977682265,"B"
"BG31",2019,1.90808,0.49085405574257335,-0.6065299771025908,"B"
"BG31",2019,1.90808,0.49085405574257335,0.5189145205346988,"A"
"BG31",2019,1.90808,0.49085405574257335,-0.20931998903319493,"B"
"BG31",2019,1.90808,-0.17503328695675563,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.17503328695675563,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.17503328695675563,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.17503328695675563,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.17503328695675563,0.513870019791071,"C"
"BG31",2019,1.90808,-0.17503328695675563,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.17503328695675563,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.17503328695675563,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.17503328695675563,-0.20931998903319493,"D"
"BG31",2019,1.90808,-0.17584076569646262,-0.671342233492238,"D"
"BG31",2019,1.90808,-0.17584076569646262,0.4541022641450516,"C"
"BG31",2019,1.90808,-0.17584076569646262,-0.2741322454228421,"D"
"BG31",2019,1.90808,-0.17584076569646262,-0.6115744778462184,"D"
"BG31",2019,1.90808,-0.17584076569646262,0.513870019791071,"C"
"BG31",2019,1.90808,-0.17584076569646262,-0.21436448977682265,"D"
"BG31",2019,1.90808,-0.17584076569646262,-0.6065299771025908,"D"
"BG31",2019,1.90808,-0.17584076569646262,0.5189145205346988,"C"
"BG31",2019,1.90808,-0.17584076569646262,-0.20931998903319493,"D"
"BG32",2019,1.77018,1.6837132456055413,-0.8829790666696388,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.3888692699299853,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.6804704551246171,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.7567288316784625,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.262619034938809,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.5542202201334409,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.8093857663603267,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.31527596962067317,"B"
"BG32",2019,1.77018,1.6837132456055413,-0.606877154815305,"B"
"BG32",2019,1.77018,0.962634731047243,-0.8829790666696388,"B"
