Substance	ISO	Country	Subnational code *	Subnational desc	Sector	Y_2017	Y_2018	Y_2019	Y_2020	Y_2021	Y_2022	Y_2023
GWP_100_AR5_GHG	CHN	China	CHN.29_1	Xizang	Buildings	3016,310583	2850,66333	2713,633828	2648,46715	2540,358589	2580,03798	2799,761173
GWP_100_AR5_GHG	CHN	China	CHN.29_1	Xizang	Energy	264,7666824	279,7235127	263,3038609	272,8025468	282,8117663	273,1103498	274,295464
GWP_100_AR5_GHG	CHN	China	CHN.29_1	Xizang	Indirect	1194,515745	1181,123796	1147,775588	1139,262481	1171,424345	1155,524388	1270,322399
GWP_100_AR5_GHG	CHN	China	CHN.29_1	Xizang	Industry	12384,53133	12104,04847	12275,91891	12686,62792	12547,5188	11593,89677	11539,75356
GWP_100_AR5_GHG	CHN	China	CHN.29_1	Xizang	Transport	8181,540734	8906,554665	8765,09872	8356,49339	8963,349217	8954,356985	9890,020415
GWP_100_AR5_GHG	CHN	China	CHN.29_1	Xizang	Waste	233,663293	202,6571003	208,9203456	214,3459648	221,01907	227,3040987	211,5244457
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Agriculture	17293,57176	17146,92427	17038,47675	17138,47865	17018,47409	16768,00998	16492,74205
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Buildings	16181,28711	15134,94135	14158,78086	14028,69523	13578,53103	13592,32599	14803,37584
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Energy	61531,91249	64524,93352	65384,86998	64440,75807	68422,4162	72338,7717	77892,69924
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Indirect	672,0413329	664,5069467	645,7450554	640,9555332	659,0499806	650,1045744	714,6905866
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Industry	73146,95827	75131,63492	76839,11304	79387,00843	79887,5306	76031,24207	78860,00643
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Transport	11587,59873	12689,82405	12491,84331	11888,9607	12772,92589	12728,94146	14065,64989
GWP_100_AR5_GHG	CHN	China	CHN.3_1	Chongqing	Waste	4286,090938	4581,496232	4723,090258	4845,747959	4996,607742	5138,694227	5531,271909
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Agriculture	28764,8749	28656,42721	28499,63971	28536,28347	28377,81233	28050,6646	27753,50773
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Buildings	27350,3044	24947,73562	23306,36293	23297,52628	22564,55995	22859,87813	24432,16687
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Energy	56079,28839	58302,22035	57898,90953	56994,77524	57091,87916	56963,06601	57448,43183
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Indirect	1412,329328	1396,495429	1357,066353	1347,000926	1385,027335	1366,228105	1501,958922
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Industry	92291,09585	93640,37924	95731,75147	98173,95882	98892,66036	93386,71757	96518,43133
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Transport	35008,11661	38213,03729	37622,88866	35841,32696	38473,70174	38393,69173	42413,6572
GWP_100_AR5_GHG	CHN	China	CHN.30_1	Yunnan	Waste	4247,544458	4069,973033	4195,758113	4304,721104	4438,737421	4564,959976	4483,501
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Agriculture	32523,94136	32065,57944	31734,56062	32026,85614	31807,14749	31307,93071	30774,92785
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Buildings	28003,94597	26070,75005	24373,01281	23870,73212	23068,6558	23519,66645	25217,46298
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Energy	207060,9891	215794,6298	211236,5686	214075,8175	234906,6754	233887,5177	248890,9729
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Indirect	576,1621606	569,7026946	553,6175354	549,5113274	565,024266	557,355088	612,7267066
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Industry	168200,3057	171083,7091	178776,9993	184772,382	185077,6848	177040,0183	184591,5722
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Transport	37466,56205	40952,96111	40341,70659	38413,8262	41256,69011	41147,35521	45460,26844
GWP_100_AR5_GHG	CHN	China	CHN.31_1	Zhejiang	Waste	15178,74919	15262,89054	15734,59978	16143,22416	16645,80154	17119,15137	17876,95809
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Agriculture	21618,50665	21333,16535	21085,49546	21291,31115	21154,20124	20826,69325	20472,01602
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Buildings	17832,48618	16168,48831	15073,71689	14894,18253	14467,77362	14726,12649	15637,3263
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Energy	121257,2414	129136,1266	131058,8686	129372,4475	148685,3881	153778,5201	155374,8693
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Indirect	598,7924787	592,0792998	575,3623527	571,0948623	587,2171133	579,2467078	636,7931956
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Industry	125439,2866	130484,9102	133542,6988	136811,3072	138827,2945	133142,7701	137349,5269
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Transport	16292,60942	17816,66988	17557,88253	16717,77472	17956,68249	17907,07951	19783,82176
GWP_100_AR5_GHG	CHN	China	CHN.4_1	Fujian	Waste	6539,599795	6615,39888	6819,851948	6996,962127	7214,794379	7419,958527	7582,455941
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Agriculture	12041,45533	12057,85053	12258,9447	12291,89004	12422,98115	12452,26824	12489,13121
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Buildings	18331,03113	16298,42545	15311,38055	15276,13157	14654,19814	14664,50882	15322,64689
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Energy	87692,43404	90799,94867	92113,45956	98810,28725	109400,5232	109153,8205	121640,0597
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Indirect	631,658625	624,5769773	606,9424809	602,4407593	619,4479182	611,0400381	671,7451014
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Industry	83282,84602	86214,04667	88396,43729	89303,73883	91578,27775	92688,85245	96381,43884
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Transport	24198,07508	26404,50006	25945,93896	24711,28359	26527,47389	26466,49689	29243,66857
GWP_100_AR5_GHG	CHN	China	CHN.5_1	Gansu	Waste	4382,265117	4349,153202	4483,56652	4600,003838	4743,213016	4878,093819	4756,143181
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Agriculture	41384,39051	40886,12342	40400,9614	40796,04991	40541,24901	39932,90456	39287,46797
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Buildings	47986,88749	45595,271	42117,90996	41834,11867	40613,1415	41328,35849	45675,31827
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Energy	610688,3587	691846,691	714479,4076	782508,0859	810922,1014	839608,2193	901444,4574
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Indirect	995,4163077	984,2565019	956,4667043	949,3725447	976,1737355	962,9239505	1058,587664
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Industry	263757,8133	262136,5988	271458,3861	282869,1037	284945,179	272906,3763	283770,8115
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Transport	51787,45767	56592,99614	55816,53359	53130,08428	57101,60325	56944,7256	62916,95106
GWP_100_AR5_GHG	CHN	China	CHN.6_1	Guangdong	Waste	27932,03242	26282,98087	27095,27294	27798,93171	28664,37929	29479,49648	30577,80692
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Agriculture	43711,9435	43287,19642	42874,5751	43198,61517	42911,12322	42300,31903	41653,17392
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Buildings	24887,67631	22730,04488	21372,38603	21164,21605	20425,24129	20902,95211	22267,11862
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Energy	87423,50669	93249,58043	90530,7834	89472,19665	104426,5452	116006,6206	123155,2486
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Indirect	1488,02726	1471,344697	1429,802303	1419,197391	1459,261937	1439,455107	1582,460816
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Industry	189325,1795	194150,2827	198347,8845	222043,1996	223846,2408	215506,5697	223181,8134
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Transport	21765,58974	23769,87346	23353,06834	22242,22993	23873,36775	23814,09788	26312,64826
GWP_100_AR5_GHG	CHN	China	CHN.7_1	Guangxi	Waste	6607,918326	6847,004322	7058,615302	7241,926116	7467,384686	7679,731642	7979,475165
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Agriculture	20503,36418	20416,04855	20331,44031	20366,17383	20228,89187	19977,85434	19736,04198
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Buildings	21053,75425	18800,27862	17658,53873	17602,37648	16975,0584	17134,69188	17908,83302
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Energy	134381,6724	143512,6817	149506,2056	156428,6289	167474,8723	168035,2226	171496,5079
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Indirect	1121,922286	1109,344197	1078,022636	1070,02689	1100,234204	1085,300524	1193,121997
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Industry	53162,16865	56137,84706	56725,66114	57125,4784	54433,56101	54499,7004	56312,34301
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Transport	7447,01783	8134,296217	8007,17654	7627,475592	8187,536578	8168,788298	9024,299786
GWP_100_AR5_GHG	CHN	China	CHN.8_1	Guizhou	Waste	2168,902593	2713,065675	2796,914678	2869,549988	2958,885977	3043,026604	3266,33508
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Agriculture	6334,774414	6285,847211	6225,977012	6267,740345	6228,877358	6145,424174	6063,076646
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Buildings	4365,596537	4086,239245	3822,914456	3798,598733	3699,045998	3713,63398	4047,425258
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Energy	15938,30979	16556,13098	16364,93142	17308,82027	18267,49632	20543,05597	21436,11267
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Indirect	122,8753075	121,4977285	118,0673247	117,1916137	120,4999828	118,8644144	130,6732508
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Industry	26738,55921	26659,59758	27066,85657	28260,56591	28082,26016	26166,17595	26361,03398
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Transport	4742,809814	5174,900093	5086,945338	4845,504753	5201,107746	5189,808876	5734,007621
GWP_100_AR5_GHG	CHN	China	CHN.9_1	Hainan	Waste	1073,793683	1095,467612	1129,323729	1158,652038	1194,723661	1228,697528	1247,869376
GWP_100_AR5_GHG	CHN	China	N/A		Dom_Avi	69742,01797	76205,7683	82256,31076	81823,21919	87253,01825	48650,25866	84673,01068
GWP_100_AR5_GHG	CHN	China	N/A		Dom_Ship	77175,42068	75607,41303	77479,36849	74353,63239	80536,41711	82345,30593	111205,6548
GWP_100_AR5_GHG	CHN	China	N/A		Off-shore	8674,996268	7611,433182	7328,461062	7497,243919	9555,926095	11356,03754	14017,42567
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Agriculture	4973,661528	5086,453652	5409,760881	5258,199871	5617,534744	5710,912419	5872,575654
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Buildings	3007,917209	2739,147141	2905,701785	2912,027579	3065,338261	3131,934271	3084,11057
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Dom_Avi	23,01254663	25,70523436	26,42191366	25,18491818	40,15500578	49,46588261	57,38509555
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Dom_Ship	317,0242709	341,1619862	352,4498325	162,6689105	196,1637144	278,9310262	264,8580538
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Energy	3796,617856	3302,006433	3515,954886	3606,258573	3837,74739	3678,111799	3564,938382
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Indirect	341,8823896	311,4083716	313,1829879	337,5349495	336,1403549	349,1449078	338,3078101
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Industry	10003,93334	9644,328261	10462,02622	10562,47877	10876,74625	11122,41075	11225,28003
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Transport	3299,760058	3672,136855	3934,03105	4051,783506	4891,83825	5094,011525	4936,019961
GWP_100_AR5_GHG	CIV	Côte d’Ivoire	N/A		Waste	2334,068398	2420,810328	2503,30033	2584,423941	2666,892537	2753,77345	2840,52994
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Agriculture	10975,67843	10926,14446	11203,25711	11199,82133	11340,93015	11394,39871	11491,05991
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Buildings	2796,235278	2891,433554	2973,262239	3053,005994	3135,496279	3257,228612	3293,688126
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Dom_Avi	30,18749921	36,6067777	25,15465568	10,38488546	21,37783485	26,33478563	30,55083847
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Dom_Ship							
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Energy	2202,023933	2573,899062	2323,30355	2549,622098	2066,821728	2061,878949	1907,427998
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Indirect	311,7756174	299,6664341	329,2268194	382,190031	328,6774494	361,8661666	306,8669081
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Industry	14512,76366	14228,35452	14587,27851	14896,1122	15078,94535	14839,91319	14509,56082
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Transport	3213,972772	3342,202229	3456,541213	3475,259429	3602,046988	4127,723455	4313,264696
GWP_100_AR5_GHG	CMR	Cameroon	N/A		Waste	2902,031963	3004,395412	3106,382073	3208,830176	3313,959148	3419,846686	3524,769529
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Agriculture	9062,082976	9133,049148	9228,187703	9092,817791	9725,427637	11566,13117	11816,85787
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Buildings	7589,473576	6548,45745	6640,63308	6739,013404	6840,070514	6943,527053	6943,535696
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Dom_Avi	0,129659872	0,082106162	0,041056608				
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Dom_Ship	339,665122	315,5922584	306,8993254	309,1446142	303,1148882	431,0080847	409,2623328
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Energy	11,99653295	13,36103386	12,65797734	12,580787	9,667403781	10,03459479	10,12827541
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Indirect	2646,386144	2378,688464	2528,931474	2611,326202	2665,382194	2665,599381	2383,6063
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Industry	17256,22457	17520,94696	18249,97702	18872,02643	19175,57934	19745,28422	19781,70146
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Transport	1839,28782	1789,835915	1918,701273	2051,727721	2011,706274	2305,291185	2408,914064
GWP_100_AR5_GHG	COD	Democratic Republic of the Congo	N/A		Waste	9820,329304	10262,07869	10674,64473	11105,04125	11504,35586	11922,71141	12351,90565
GWP_100_AR5_GHG	COG	Congo	N/A		Agriculture	735,9085596	734,5229181	735,3383597	733,7223514	733,3147952	733,3141424	732,7896139
GWP_100_AR5_GHG	COG	Congo	N/A		Buildings	550,9034558	558,0395512	565,9208225	563,3423857	573,133834	591,9187582	595,758726
GWP_100_AR5_GHG	COG	Congo	N/A		Dom_Avi	43,17526317	43,72785506	43,81140448	38,53854735	39,74025568	48,954963	56,79238055
GWP_100_AR5_GHG	COG	Congo	N/A		Dom_Ship	25,39215587	24,17191781	24,41966279	22,90448222	23,24955634	33,05923642	31,39129102
GWP_100_AR5_GHG	COG	Congo	N/A		Energy	1340,148452	1522,488392	2136,235304	2230,762205	2306,833387	2209,253313	1958,443389
GWP_100_AR5_GHG	COG	Congo	N/A		Indirect	223,0077033	248,5314536	243,3851668	222,66078	205,4351674	259,5212308	205,5956261
GWP_100_AR5_GHG	COG	Congo	N/A		Industry	16488,49872	19958,12059	20466,0193	19340,89491	17337,86712	17752,22557	17944,14268
GWP_100_AR5_GHG	COG	Congo	N/A		Transport	1276,783956	1215,181449	1227,639794	1151,497982	1168,863147	1339,445	1399,653076
GWP_100_AR5_GHG	COG	Congo	N/A		Waste	671,5170167	689,9954575	707,3971772	725,5766661	742,1180022	759,3181775	777,447604
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Agriculture	6,302962086	6,355972491	5,996749326	5,483419086	5,335515293	5,146910745	4,922561032
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Buildings	16,71412081	15,99087706	17,11486298	17,63589975	18,12154378	19,00761929	19,52243326
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Dom_Avi	6,916813475	5,943474873	3,118799722	3,044582809	3,32599671	4,540897369	5,982461326
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Dom_Ship	3,801343173	3,952502272	4,419163952	3,543540686	4,516307391	4,622603826	4,468389372
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Energy	29,26531196	31,01281065	30,35541513	29,58805413	30,37419149	31,85908079	32,7219892
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Indirect	0,970005016	0,976276244	1,005777891	0,970629239	1,037087555	1,089201108	1,116534087
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Industry	14,40038992	15,30473328	16,40692797	16,32055841	16,48332276	17,22505734	17,64569394
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Transport	45,11321703	45,96325593	52,0738121	55,43998161	58,86671398	61,74450312	63,41686156
GWP_100_AR5_GHG	COK	Cook Islands	N/A		Waste	4,573564172	4,579402903	4,571131407	4,562024993	4,532830549	4,528038262	4,521250698
GWP_100_AR5_GHG	COL	Colombia	N/A		Agriculture	64433,98949	67814,41508	70725,10754	73121,89874	76535,55051	76716,76955	77352,66162
GWP_100_AR5_GHG	COL	Colombia	N/A		Buildings	10544,15935	11110,30994	8909,55417	9745,812908	10380,61502	11503,63217	11875,86911
GWP_100_AR5_GHG	COL	Colombia	N/A		Dom_Avi	68,80892805	60,9994073	72,63011183	31,18343201	41,27773522	41,27773522	48,411355
GWP_100_AR5_GHG	COL	Colombia	N/A		Dom_Ship	31,23145982	33,01241631	37,97250165	45,86104187	56,19540008	60,63346116	67,79079603
GWP_100_AR5_GHG	COL	Colombia	N/A		Energy	10818,92968	13086,76643	15378,68187	18404,41687	12913,78357	12514,1187	15049,03034
GWP_100_AR5_GHG	COL	Colombia	N/A		Indirect	659,7285631	749,1324598	713,3149902	698,7439762	717,0494252	800,7240427	791,772192
GWP_100_AR5_GHG	COL	Colombia	N/A		Industry	48802,31685	49614,11364	49711,00209	45477,85207	50304,12698	52420,6006	58615,73035
GWP_100_AR5_GHG	COL	Colombia	N/A		Transport	29682,75085	30250,86533	31751,91028	27364,48453	35107,16749	36641,69315	37251,76671
GWP_100_AR5_GHG	COL	Colombia	N/A		Waste	20636,29891	20972,11374	21294,29532	21613,14514	22020,48934	22406,69272	22913,60158
GWP_100_AR5_GHG	COM	Comoros	N/A		Agriculture	101,8278083	102,136023	102,2116261	101,9744769	102,0083242	102,2311365	102,3128739
GWP_100_AR5_GHG	COM	Comoros	N/A		Buildings	60,61287218	60,77447272	63,72713872	65,55318908	67,3997684	66,09214022	66,10163771
GWP_100_AR5_GHG	COM	Comoros	N/A		Dom_Avi	1,662777195	1,693472555	1,862517152	1,694729675	1,970150253	2,426975647	2,815520962
GWP_100_AR5_GHG	COM	Comoros	N/A		Dom_Ship	1,392800839	1,471106409	1,789996127	1,907923019	2,007235869	2,854148447	2,710147427
GWP_100_AR5_GHG	COM	Comoros	N/A		Energy	58,03348095	64,59614848	64,81412704	66,60569574	67,67779042	62,73539026	62,7574356
GWP_100_AR5_GHG	COM	Comoros	N/A		Indirect	7,945377471	8,239898274	9,008499085	9,182826544	9,056755972	8,973746455	8,923249161
GWP_100_AR5_GHG	COM	Comoros	N/A		Industry	161,8525895	169,8031294	183,825385	187,3801063	178,92791	178,3001389	178,4220342
GWP_100_AR5_GHG	COM	Comoros	N/A		Transport	136,1356747	146,8468194	178,4838847	189,9100106	193,1856057	179,0725264	179,1355025
GWP_100_AR5_GHG	COM	Comoros	N/A		Waste	137,1739061	140,9530118	144,4167785	147,8782823	151,3522995	155,0041169	158,5893948
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Agriculture	97,92480133	97,1015519	98,5189963	104,5887037	105,6256417	106,2928403	107,4252854
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Buildings	96,36784142	91,92169927	92,45079754	96,05567732	105,2303457	109,0034629	106,247444
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Dom_Avi	5,697878248	5,34617203	5,452654928	4,961145048	5,767410254	7,104719151	8,242145208
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Dom_Ship	4,772743834	4,644177971	5,240344335	5,585246413	5,875974543	8,355223159	7,933675128
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Energy	198,8176373	203,8822358	189,7083626	194,9408148	198,0806725	206,2667633	199,8697023
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Indirect	10,9254792	10,9228027	11,51674719	12,06879811	12,45084208	13,00618931	12,65914692
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Industry	130,1249746	137,2314854	145,5305368	152,0462759	149,6062287	155,6994191	151,1677971
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Transport	466,4993614	463,5849316	522,524602	555,9418251	565,5307973	588,8996907	570,635298
GWP_100_AR5_GHG	CPV	Cabo Verde	N/A		Waste	59,63985991	61,07889171	62,33721786	63,54647864	64,74490214	66,08162647	67,33789354
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Agriculture	4602,874506	5036,798183	5055,456252	4508,77188	4871,309018	4948,834725	4917,994943
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Buildings	529,3521905	516,088087	529,687941	523,8129214	587,6514755	614,209712	650,9938677
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Dom_Avi	25,49170448	27,38979774	26,90131564	20,46892532	17,65155854	24,28425275	28,48105824
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Dom_Ship	2,705498647	4,882493774	6,6484622	5,91945493	6,94983888	6,91092936	7,726713825
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Energy	32,196447	113,1412002	69,56239091	25,15324317	9,298569589	8,925091811	9,219083222
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Indirect	90,97633863	92,1400551	92,2748974	81,10583324	86,92673532	93,13516463	91,17170799
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Industry	2205,703087	2164,664927	1917,42157	1991,35762	2132,520753	2198,446099	2320,281105
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Transport	5939,695768	5941,493171	6034,340545	5047,810293	5760,624566	5771,067504	6133,772246
GWP_100_AR5_GHG	CRI	Costa Rica	N/A		Waste	2023,621036	2067,298935	2123,286754	2167,689954	2213,448112	2261,255557	2308,503195
GWP_100_AR5_GHG	CUB	Cuba	N/A		Agriculture	12831,95021	12702,80036	12504,92198	11562,52347	11359,18762	10994,54501	10843,47143
GWP_100_AR5_GHG	CUB	Cuba	N/A		Buildings	3528,299878	3328,777809	3178,069529	3153,755401	3293,629268	3267,236406	3442,123685
GWP_100_AR5_GHG	CUB	Cuba	N/A		Dom_Ship	30,75767494	28,27892447	26,80174931	36,06974294	38,63059603	39,27897346	43,91556786
GWP_100_AR5_GHG	CUB	Cuba	N/A		Energy	14213,00962	14311,74423	13976,08919	11112,15537	10700,06999	10602,67632	11240,43056
GWP_100_AR5_GHG	CUB	Cuba	N/A		Indirect	172,5734868	181,4734741	157,2848	155,5895827	139,5010829	135,509308	149,185358
GWP_100_AR5_GHG	CUB	Cuba	N/A		Industry	8605,469051	9177,752365	7612,979982	7804,867988	7628,479795	7490,100206	7895,310215
GWP_100_AR5_GHG	CUB	Cuba	N/A		Transport	1631,092575	1619,700163	1463,908702	1191,150467	1149,00418	1141,138813	1196,671194
GWP_100_AR5_GHG	CUB	Cuba	N/A		Waste	4470,359431	4495,53336	4494,687777	4502,121217	4540,847552	4566,342239	4589,223624
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Agriculture	5,281828145	5,323602474	5,39028839	5,455266601	5,55004428	5,600918021	5,652301242
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Buildings	23,41759929	24,75315719	35,27678148	25,88140914	28,19150211	27,99803386	29,36039023
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Dom_Avi	11,92723013	9,675393337	17,34865395	7,633104802	8,488166056	11,98727059	14,05891115
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Dom_Ship	5,927003423	5,622047029	7,763301964	6,728593797	7,295067936	7,41750864	8,29309107
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Energy	134,7526447	131,4687038	181,6083182	157,8163494	171,426146	170,2526726	178,5378258
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Indirect	3,278584855	3,193415182	4,438115775	3,713838569	4,069503136	4,061712052	4,279244696
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Industry	21,34036033	17,60463277	21,28328203	18,90863532	24,14107113	24,00674	25,15552738
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Transport	85,27126077	82,63310958	116,225019	90,93958906	101,078506	100,3866488	105,2718075
GWP_100_AR5_GHG	CYM	Cayman Islands	N/A		Waste	17,93447683	18,19968662	18,46546488	18,73415533	19,00073472	19,25471156	19,52849389
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Agriculture	537,1586577	560,0643033	575,5543352	621,0626852	621,0488183	607,4540422	621,8268779
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Buildings	566,353203	495,1666933	573,2081215	541,2041143	507,2655562	537,0670338	535,9984315
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Energy	3272,107945	3311,42058	3258,513304	2996,54764	3071,807191	3101,708655	3095,413697
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Indirect	25,71589812	25,58094363	25,74904471	24,9004883	25,47522982	25,18107332	24,8152817
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Industry	1937,948904	1826,827729	1811,415918	1962,108425	1910,331926	2172,179087	2196,059389
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Transport	2018,112019	2030,365324	2050,357924	1786,115271	1917,651721	1890,814641	1887,060311
GWP_100_AR5_GHG	CYP	Cyprus	CY00	Kýpros	Waste	631,8560117	975,1517353	1448,433325	1392,993004	1553,348547	1730,219536	1952,760302
GWP_100_AR5_GHG	CYP	Cyprus	N/A		Dom_Avi	5,845967154	5,614007087	4,146261879	4,381233385	4,81980844	7,380576755	8,138686875
GWP_100_AR5_GHG	CYP	Cyprus	N/A		Dom_Ship	2,069223239	2,158819891	2,814834398	1,150672649	2,644142413	2,728358539	2,583417114
GWP_100_AR5_GHG	CYP	Cyprus	N/A		Off-shore						1,644298453	
